Datetime[UTC],BLM-1[m],Baro[m]
2/11/2009 07:15,5.06625825,9.59658305
2/11/2009 07:30,5.06647129,9.59402237
2/11/2009 07:45,5.06796113,9.59439493
2/11/2009 08:00,5.06995087,9.5956844
2/11/2009 08:15,5.07345155,9.59574248
2/11/2009 08:30,5.07829724,9.59533341
2/11/2009 08:45,5.08249398,9.59489362
2/11/2009 09:00,5.08776293,9.59617895
2/11/2009 09:15,5.09258964,9.59848904
2/11/2009 09:30,5.09917266,9.59781443
2/11/2009 09:45,5.10583513,9.59844921
2/11/2009 10:00,5.11443953,9.59664528
2/11/2009 10:15,5.12018729,9.5975431
2/11/2009 10:30,5.12795923,9.59664528
2/11/2009 10:45,5.13567142,9.59664528
2/11/2009 11:00,5.14442136,9.5956844
2/11/2009 11:15,5.15074213,9.59579311
2/11/2009 11:30,5.15670573,9.59638888
2/11/2009 11:45,5.16263207,9.59797789
2/11/2009 12:00,5.16722394,9.59870063
2/11/2009 12:15,5.17223415,9.6015899
2/11/2009 12:30,5.1762059,9.60345357
2/11/2009 12:45,5.18088144,9.60301212
2/11/2009 13:00,5.18431885,9.60302375
2/11/2009 13:15,5.18740119,9.60325774
2/11/2009 13:30,5.19064102,9.60257152
2/11/2009 13:45,5.19054048,9.60404188
2/11/2009 14:00,5.1897474,9.60708051
2/11/2009 14:15,5.19040057,9.60708051
2/11/2009 14:30,5.18926086,9.60919725
2/11/2009 14:45,5.18477656,9.61371454
2/11/2009 15:00,5.18270877,9.61486128
2/11/2009 15:15,5.17815768,9.61730746
2/11/2009 15:30,5.17493472,9.61942753
2/11/2009 15:45,5.17052283,9.62258399
2/11/2009 16:00,5.16605048,9.62336729
2/11/2009 16:15,5.16157743,9.62484927
2/11/2009 16:30,5.15720352,9.62610554
2/11/2009 16:45,5.15330629,9.62720249
2/11/2009 17:00,5.14853443,9.62704816
2/11/2009 17:15,5.14567356,9.62668637
2/11/2009 17:30,5.14195422,9.62640758
2/11/2009 17:45,5.13855478,9.62636194
2/11/2009 18:00,5.13589359,9.6246161
2/11/2009 18:15,5.13418298,9.62359797
2/11/2009 18:30,5.13295116,9.62086553
2/11/2009 18:45,5.13229448,9.61938935
2/11/2009 19:00,5.13231417,9.61652996
2/11/2009 19:15,5.13237182,9.61464554
2/11/2009 19:30,5.13316842,9.612479
2/11/2009 19:45,5.13503512,9.61029919
2/11/2009 20:00,5.1371472,9.60647311
2/11/2009 20:15,5.14054382,9.60379461
2/11/2009 20:30,5.14310869,9.60109867
2/11/2009 20:45,5.14599136,9.59955529
2/11/2009 21:00,5.14970929,9.59725267
2/11/2009 21:15,5.15434405,9.59600802
2/11/2009 21:30,5.15748335,9.59495586
2/11/2009 21:45,5.15996876,9.59381907
2/11/2009 22:00,5.16493539,9.59145174
2/11/2009 22:15,5.16815624,9.59094225
2/11/2009 22:30,5.1723122,9.58976065
2/11/2009 22:45,5.1759099,9.58893088
2/11/2009 23:00,5.17940425,9.58718587
2/11/2009 23:15,5.1829872,9.58732942
2/11/2009 23:30,5.18539317,9.5861221
2/11/2009 23:45,5.18835387,9.58485421
3/11/2009 00:00,5.18986481,9.58421031
3/11/2009 00:15,5.19141653,9.58519358
3/11/2009 00:30,5.19187494,9.58466419
3/11/2009 00:45,5.19205212,9.58365435
3/11/2009 01:00,5.19078023,9.58364606
3/11/2009 01:15,5.18940921,9.58609555
3/11/2009 01:30,5.18650686,9.58670792
3/11/2009 01:45,5.18400878,9.588243
3/11/2009 02:00,5.17974666,9.58911344
3/11/2009 02:15,5.17549367,9.58901468
3/11/2009 02:30,5.17018324,9.58976065
3/11/2009 02:45,5.16541278,9.59059706
3/11/2009 03:00,5.16036601,9.58933415
3/11/2009 03:15,5.15342722,9.59003115
3/11/2009 03:30,5.1482996,9.59014898
3/11/2009 03:45,5.13929162,9.59139696
3/11/2009 04:00,5.13118219,9.59316936
3/11/2009 04:15,5.12326893,9.59495835
3/11/2009 04:30,5.11599406,9.595818
3/11/2009 04:45,5.10819821,9.5975431
3/11/2009 05:00,5.10086288,9.59848904
3/11/2009 05:15,5.09350998,9.60046472
3/11/2009 05:30,5.08724475,9.6002747
3/11/2009 05:45,5.08090359,9.60093105
3/11/2009 06:00,5.07493929,9.60266943
3/11/2009 06:15,5.06917748,9.60274494
3/11/2009 06:30,5.06475997,9.60341623
3/11/2009 06:45,5.06138233,9.60318224
3/11/2009 07:00,5.05915424,9.60318224
3/11/2009 07:15,5.05754698,9.60377055
3/11/2009 07:30,5.05699013,9.60274494
3/11/2009 07:45,5.05661257,9.60424102
3/11/2009 08:00,5.05710684,9.60314987
3/11/2009 08:15,5.05816359,9.60524753
3/11/2009 08:30,5.06110672,9.60351995
3/11/2009 08:45,5.06537587,9.6022786
3/11/2009 09:00,5.0694334,9.60244705
3/11/2009 09:15,5.07376654,9.60264786
3/11/2009 09:30,5.07961132,9.60236656
3/11/2009 09:45,5.08709992,9.60096757
3/11/2009 10:00,5.09233793,9.60163056
3/11/2009 10:15,5.10200822,9.6005087
3/11/2009 10:30,5.10710491,9.5997785
3/11/2009 10:45,5.11525793,9.5994134
3/11/2009 11:00,5.12306854,9.59882924
3/11/2009 11:15,5.13044606,9.59909892
3/11/2009 11:30,5.1385351,9.59882924
3/11/2009 11:45,5.14507804,9.5994134
3/11/2009 12:00,5.1518959,9.6002747
3/11/2009 12:15,5.15855485,9.60068876
3/11/2009 12:30,5.16505491,9.59969221
3/11/2009 12:45,5.17205346,9.59991458
3/11/2009 13:00,5.17690407,9.59998097
3/11/2009 13:15,5.18066138,9.60244705
3/11/2009 13:30,5.18467812,9.60321128
3/11/2009 13:45,5.18945702,9.60266943
3/11/2009 14:00,5.19157613,9.60196661
3/11/2009 14:15,5.19316582,9.60327101
3/11/2009 14:30,5.19416069,9.60450073
3/11/2009 14:45,5.19384219,9.60579435
3/11/2009 15:00,5.19294715,9.60734354
3/11/2009 15:15,5.19123865,9.61007516
3/11/2009 15:30,5.19045892,9.61156543
3/11/2009 15:45,5.18870401,9.61114556
3/11/2009 16:00,5.18553097,9.61334529
3/11/2009 16:15,5.18288665,9.61334529
3/11/2009 16:30,5.18036256,9.61440657
3/11/2009 16:45,5.17753966,9.61231388
3/11/2009 17:00,5.17425694,9.61158701
3/11/2009 17:15,5.17191706,9.61095389
3/11/2009 17:30,5.17025144,9.61035146
3/11/2009 17:45,5.1663275,9.60727799
3/11/2009 18:00,5.16372256,9.6069021
3/11/2009 18:15,5.16189593,9.60620094
3/11/2009 18:30,5.16032804,9.60404188
3/11/2009 18:45,5.15855485,9.60109867
3/11/2009 19:00,5.15768232,9.59969221
3/11/2009 19:15,5.15746014,9.59642456
3/11/2009 19:30,5.15797973,9.59377924
3/11/2009 19:45,5.15811753,9.59051575
3/11/2009 20:00,5.1594084,9.58816916
3/11/2009 20:15,5.16115558,9.58461192
3/11/2009 20:30,5.16374365,9.58223544
3/11/2009 20:45,5.16605048,9.57834132
3/11/2009 21:00,5.1680564,9.57606443
3/11/2009 21:15,5.17107687,9.57495668
3/11/2009 21:30,5.17471676,9.57073396
3/11/2009 21:45,5.17773793,9.57027675
3/11/2009 22:00,5.18113807,9.56876324
3/11/2009 22:15,5.18467812,9.56690954
3/11/2009 22:30,5.18791796,9.56712528
3/11/2009 22:45,5.19270881,9.56487991
3/11/2009 23:00,5.19533274,9.56404101
3/11/2009 23:15,5.1980551,9.56450651
3/11/2009 23:30,5.20191224,9.56266774
3/11/2009 23:45,5.20523293,9.56171848
4/11/2009 00:00,5.20860354,9.56088705
4/11/2009 00:15,5.20875119,9.56145793
4/11/2009 00:30,5.21063898,9.56114012
4/11/2009 00:45,5.21180752,9.56240802
4/11/2009 01:00,5.21092022,9.56275155
4/11/2009 01:15,5.21147074,9.56316394
4/11/2009 01:30,5.21071562,9.56102312
4/11/2009 01:45,5.20825481,9.5613484
4/11/2009 02:00,5.20505013,9.5618305
4/11/2009 02:15,5.20264908,9.56622332
4/11/2009 02:30,5.19905137,9.56472474
4/11/2009 02:45,5.19590927,9.56456542
4/11/2009 03:00,5.19080273,9.56614282
4/11/2009 03:15,5.18521388,9.56644818
4/11/2009 03:30,5.17997587,9.5669975
4/11/2009 03:45,5.17219337,9.5677642
4/11/2009 04:00,5.1653938,9.57046761
4/11/2009 04:15,5.15897811,9.57015312
4/11/2009 04:30,5.14975007,9.57250884
4/11/2009 04:45,5.14231068,9.57425883
4/11/2009 05:00,5.13491911,9.57388792
4/11/2009 05:15,5.12722732,9.57371284
4/11/2009 05:30,5.12020557,9.57330294
4/11/2009 05:45,5.11291313,9.57629426
4/11/2009 06:00,5.10720475,9.57444387
4/11/2009 06:15,5.10076375,9.57434928
4/11/2009 06:30,5.09552011,9.57546864
4/11/2009 06:45,5.08965143,9.57677471
4/11/2009 07:00,5.08555734,9.57622124
4/11/2009 07:15,5.08187737,9.57651167
4/11/2009 07:30,5.07879784,9.57711242
4/11/2009 07:45,5.07627375,9.57660544
4/11/2009 08:00,5.07486265,9.57726261
4/11/2009 08:15,5.07372857,9.57765841
4/11/2009 08:30,5.07544551,9.57712571
4/11/2009 08:45,5.07548067,9.57591008
4/11/2009 09:00,5.07792461,9.57706347
4/11/2009 09:15,5.0796303,9.57417835
4/11/2009 09:30,5.08392617,9.57463389
4/11/2009 09:45,5.08876694,9.57716553
4/11/2009 10:00,5.09255308,9.57505044
4/11/2009 10:15,5.0975436,9.57604866
4/11/2009 10:30,5.10408514,9.57342575
4/11/2009 10:45,5.11058661,9.57574579
4/11/2009 11:00,5.11740376,9.57522635
4/11/2009 11:15,5.12543795,9.57214208
4/11/2009 11:30,5.13239291,9.57267314
4/11/2009 11:45,5.13893445,9.57375102
4/11/2009 12:00,5.14571293,9.57574164
4/11/2009 12:15,5.15382517,9.57392527
4/11/2009 12:30,5.16006438,9.57628099
4/11/2009 12:45,5.16599002,9.57750076
4/11/2009 13:00,5.17225032,9.57688506
4/11/2009 13:15,5.17837634,9.57935032
4/11/2009 13:30,5.1847871,9.57935032
4/11/2009 13:45,5.18853668,9.57935032
4/11/2009 14:00,5.19274959,9.57752483
4/11/2009 14:15,5.19690344,9.57803181
4/11/2009 14:30,5.19996539,9.57822515
4/11/2009 14:45,5.20216957,9.58029461
4/11/2009 15:00,5.20312437,9.58390163
4/11/2009 15:15,5.20433368,9.58581011
4/11/2009 15:30,5.2043372,9.58470236
4/11/2009 15:45,5.20501146,9.5857014
4/11/2009 16:00,5.20314335,9.58726304
4/11/2009 16:15,5.20199239,9.58829362
4/11/2009 16:30,5.20157687,9.5896951
4/11/2009 16:45,5.20029795,9.58632872
4/11/2009 17:00,5.19855007,9.58645069
4/11/2009 17:15,5.19685563,9.58746385
4/11/2009 17:30,5.19417897,9.58437294
4/11/2009 17:45,5.19097851,9.58397714
4/11/2009 18:00,5.18936913,9.58272252
4/11/2009 18:15,5.18646889,9.58272252
4/11/2009 18:30,5.18471539,9.58201307
4/11/2009 18:45,5.18264971,9.58011703
4/11/2009 19:00,5.18189249,9.57660544
4/11/2009 19:15,5.18106073,9.57537986
4/11/2009 19:30,5.18060372,9.57291709
4/11/2009 19:45,5.17986407,9.57046345
4/11/2009 20:00,5.18054115,9.56627974
4/11/2009 20:15,5.18106073,9.565557
4/11/2009 20:30,5.18119643,9.56248104
4/11/2009 20:45,5.18462399,9.55965068
4/11/2009 21:00,5.18447985,9.55941751
4/11/2009 21:15,5.18560831,9.5556437
4/11/2009 21:30,5.18732033,9.55395761
4/11/2009 21:45,5.18919055,9.55365059
4/11/2009 22:00,5.19183346,9.55374768
4/11/2009 22:15,5.19436177,9.55062442
4/11/2009 22:30,5.19676282,9.55000707
4/11/2009 22:45,5.19998226,9.5483301
4/11/2009 23:00,5.20219067,9.54762645
4/11/2009 23:15,5.20505013,9.54586566
4/11/2009 23:30,5.20783577,9.54601087
4/11/2009 23:45,5.21071843,9.54566403
5/11/2009 00:00,5.2131455,9.54620089
5/11/2009 00:15,5.2146937,9.54678837
5/11/2009 00:30,5.21678398,9.54718666
5/11/2009 00:45,5.21803548,9.5464183
5/11/2009 01:00,5.21851006,9.54814754
5/11/2009 01:15,5.21977984,9.54935403
5/11/2009 01:30,5.21890731,9.54921794
5/11/2009 01:45,5.21868443,9.54877401
5/11/2009 02:00,5.21644579,9.55039871
5/11/2009 02:15,5.21429645,9.55152638
5/11/2009 02:30,5.21181384,9.55215203
5/11/2009 02:45,5.20847417,9.55559226
5/11/2009 03:00,5.20515208,9.55462143
5/11/2009 03:15,5.20127384,9.55837532
5/11/2009 03:30,5.19626573,9.5569979
5/11/2009 03:45,5.19022198,9.55913622
5/11/2009 04:00,5.18395957,9.56148448
5/11/2009 04:15,5.17763809,9.56365766
5/11/2009 04:30,5.17207174,9.56387754
5/11/2009 04:45,5.16563215,9.56360704
5/11/2009 05:00,5.15730125,9.56523174
5/11/2009 05:15,5.14965164,9.56747213
5/11/2009 05:30,5.14126238,9.56915988
5/11/2009 05:45,5.13541408,9.56917897
5/11/2009 06:00,5.12929018,9.5687118
5/11/2009 06:15,5.12370765,9.56553377
5/11/2009 06:30,5.11603133,9.56771939
5/11/2009 06:45,5.11078277,9.56849192
5/11/2009 07:00,5.10438325,9.56995564
5/11/2009 07:15,5.09734533,9.57233626
5/11/2009 07:30,5.0923541,9.57251797
5/11/2009 07:45,5.08794292,9.57362571
5/11/2009 08:00,5.08525993,9.5731121
5/11/2009 08:15,5.08176066,9.57354523
5/11/2009 08:30,5.07953398,9.57349213
5/11/2009 08:45,5.07834013,9.57315109
5/11/2009 09:00,5.07822272,9.57243997
5/11/2009 09:15,5.07849762,9.57362571
5/11/2009 09:30,5.08005215,9.57261672
5/11/2009 09:45,5.08205666,9.57247649
5/11/2009 10:00,5.08488238,9.57141438
5/11/2009 10:15,5.0875049,9.57156042
5/11/2009 10:30,5.09221489,9.56962456
5/11/2009 10:45,5.09702683,9.56934907
5/11/2009 11:00,5.10259319,9.56843548
5/11/2009 11:15,5.10754575,9.56826124
5/11/2009 11:30,5.11390589,9.5687118
5/11/2009 11:45,5.12004597,9.56835168
5/11/2009 12:00,5.12565591,9.5668639
5/11/2009 12:15,5.13213277,9.56989091
5/11/2009 12:30,5.1377624,9.57210558
5/11/2009 12:45,5.14400372,9.57061531
5/11/2009 13:00,5.15060362,9.57283992
5/11/2009 13:15,5.15678658,9.5722068
5/11/2009 13:30,5.16320719,9.5722068
5/11/2009 13:45,5.16809718,9.57362571
5/11/2009 14:00,5.17320582,9.57455341
5/11/2009 14:15,5.17761981,9.57660544
5/11/2009 14:30,5.18197404,9.57641375
5/11/2009 14:45,5.18543113,9.57818782
5/11/2009 15:00,5.18839606,9.58021411
5/11/2009 15:15,5.19205212,9.58062071
5/11/2009 15:30,5.19322487,9.58230929
5/11/2009 15:45,5.19512532,9.58500606
5/11/2009 16:00,5.1952336,9.5856624
5/11/2009 16:15,5.19640424,9.58597772
5/11/2009 16:30,5.19608645,9.58629386
5/11/2009 16:45,5.19698218,9.58597772
5/11/2009 17:00,5.19667845,9.5872174
5/11/2009 17:15,5.19653713,9.5866432
5/11/2009 17:30,5.19533274,9.58550059
5/11/2009 17:45,5.1941178,9.58500606
5/11/2009 18:00,5.19308355,9.58390827
5/11/2009 18:15,5.19356236,9.58056013
5/11/2009 18:30,5.1925478,9.5798681
5/11/2009 18:45,5.1906818,9.5785247
5/11/2009 19:00,5.18988731,9.57697219
5/11/2009 19:15,5.18966795,9.57275113
5/11/2009 19:30,5.18968552,9.57078126
5/11/2009 19:45,5.19018401,9.56571466
5/11/2009 20:00,5.19071977,9.56259886
5/11/2009 20:15,5.19189182,9.5593893
5/11/2009 20:30,5.19155504,9.5561507
5/11/2009 20:45,5.1920936,9.55381323
5/11/2009 21:00,5.19207462,9.55338258
5/11/2009 21:15,5.19229047,9.55041199
5/11/2009 21:30,5.19217165,9.55167324
5/11/2009 21:45,5.19234812,9.54977224
5/11/2009 22:00,5.19447708,9.54821973
5/11/2009 22:15,5.19598942,9.54628387
5/11/2009 22:30,5.19742161,9.54698338
5/11/2009 22:45,5.19972493,9.544543
5/11/2009 23:00,5.20209083,9.5433971
5/11/2009 23:15,5.20405948,9.54224703
5/11/2009 23:30,5.20664052,9.54186782
5/11/2009 23:45,5.20751516,9.5432635
6/11/2009 00:00,5.20972497,9.54132764
6/11/2009 00:15,5.21147425,9.54123553
6/11/2009 00:30,5.21334728,9.54245447
6/11/2009 00:45,5.21517391,9.54147699
6/11/2009 01:00,5.21707998,9.54061652
6/11/2009 01:15,5.21777815,9.54118823
6/11/2009 01:30,5.21767901,9.54275484
6/11/2009 01:45,5.21835328,9.54263867
6/11/2009 02:00,5.21809313,9.54368088
6/11/2009 02:15,5.21879271,9.54305273
6/11/2009 02:30,5.2183364,9.54237978
6/11/2009 02:45,5.21686273,9.54283202
6/11/2009 03:00,5.21608863,9.54208688
6/11/2009 03:15,5.21513453,9.54026802
6/11/2009 03:30,5.21241006,9.54077999
6/11/2009 03:45,5.20900922,9.5411119
6/11/2009 04:00,5.20582634,9.54195494
6/11/2009 04:15,5.20171256,9.54174252
6/11/2009 04:30,5.19408053,9.54559682
6/11/2009 04:45,5.18889174,9.54734598
6/11/2009 05:00,5.18262932,9.55020786
6/11/2009 05:15,5.17676626,9.54961955
6/11/2009 05:30,5.17281139,9.54885036
6/11/2009 05:45,5.16684287,9.54935403
6/11/2009 06:00,5.16036601,9.55041199
6/11/2009 06:15,5.15404383,9.55061778
6/11/2009 06:30,5.14740316,9.55258019
6/11/2009 06:45,5.14181782,9.5502618
6/11/2009 07:00,5.13589359,9.55046758
6/11/2009 07:15,5.13144163,9.54892338
6/11/2009 07:30,5.12541686,9.54995645
6/11/2009 07:45,5.12038696,9.55129901
6/11/2009 08:00,5.11644896,9.55053563
6/11/2009 08:15,5.11205747,9.55100611
6/11/2009 08:30,5.10871639,9.54999047
6/11/2009 08:45,5.10519673,9.55198109
6/11/2009 09:00,5.10350861,9.54981372
6/11/2009 09:15,5.10181838,9.548896
6/11/2009 09:30,5.10114201,9.54762645
6/11/2009 09:45,5.10080593,9.5483301
6/11/2009 10:00,5.10134028,9.54630296
6/11/2009 10:15,5.1017776,9.54581505
6/11/2009 10:30,5.10306918,9.54630296
6/11/2009 10:45,5.1046223,9.54767457
6/11/2009 11:00,5.1057142,9.54929844
6/11/2009 11:15,5.10835852,9.54949012
6/11/2009 11:30,5.11300945,9.54929844
6/11/2009 11:45,5.11676887,9.54840394
6/11/2009 12:00,5.12112099,9.54867113
6/11/2009 12:15,5.12474119,9.55014896
6/11/2009 12:30,5.12672953,9.55414099
6/11/2009 12:45,5.13203855,9.55761276
6/11/2009 13:00,5.13545486,9.55892462
6/11/2009 13:15,5.14304682,9.55844253
6/11/2009 13:30,5.15088204,9.55421733
6/11/2009 13:45,5.15541556,9.55490272
6/11/2009 14:00,5.16195429,9.5540132
6/11/2009 14:15,5.16694552,9.55475834
6/11/2009 14:30,5.17111976,9.55575821
6/11/2009 14:45,5.17336613,9.56036678
6/11/2009 15:00,5.17686399,9.56381781
6/11/2009 15:15,5.18004688,9.56547154
6/11/2009 15:30,5.18362349,9.56642909
6/11/2009 15:45,5.18636624,9.5680372
6/11/2009 16:00,5.18809936,9.57106172
6/11/2009 16:15,5.18924891,9.5722068
6/11/2009 16:30,5.19261108,9.57073396
6/11/2009 16:45,5.19544875,9.56869023
6/11/2009 17:00,5.19686055,9.57059954
6/11/2009 17:15,5.19815423,9.56995564
6/11/2009 17:30,5.19938886,9.56947436
6/11/2009 17:45,5.19982688,9.5681459
6/11/2009 18:00,5.20205286,9.56509565
6/11/2009 18:15,5.20221176,9.5639962
6/11/2009 18:30,5.20282766,9.56206117
6/11/2009 18:45,5.20258932,9.56029459
6/11/2009 19:00,5.20254854,9.55975524
6/11/2009 19:15,5.20470843,9.5560113
6/11/2009 19:30,5.20419798,9.55313862
6/11/2009 19:45,5.20414033,9.54961955
6/11/2009 20:00,5.20332334,9.54834668
6/11/2009 20:15,5.20366012,9.54488985
6/11/2009 20:30,5.20334303,9.54297972
6/11/2009 20:45,5.20366012,9.54195494
6/11/2009 21:00,5.20421697,9.53745094
6/11/2009 21:15,5.20459593,9.5361847
6/11/2009 21:30,5.20421697,9.53575903
6/11/2009 21:45,5.20423736,9.53097787
6/11/2009 22:00,5.20565268,9.53160353
6/11/2009 22:15,5.20624608,9.53003276
6/11/2009 22:30,5.20830824,9.52846947
6/11/2009 22:45,5.20875119,9.52651038
6/11/2009 23:00,5.21050258,9.52387419
6/11/2009 23:15,5.21207118,9.52326431
6/11/2009 23:30,5.2129655,9.52247519
6/11/2009 23:45,5.21381976,9.52016842
7/11/2009 00:00,5.21493626,9.51952037
7/11/2009 00:15,5.21731692,9.51969462
7/11/2009 00:30,5.21797572,9.52115336
7/11/2009 00:45,5.2183364,9.52086792
7/11/2009 01:00,5.21920542,9.52218478
7/11/2009 01:15,5.22056027,9.52238723
7/11/2009 01:30,5.22087526,9.52410901
7/11/2009 01:45,5.22207121,9.52112764
7/11/2009 02:00,5.22318209,9.52187444
7/11/2009 02:15,5.22266673,9.52326431
7/11/2009 02:30,5.22262876,9.52329584
7/11/2009 02:45,5.22274477,9.52398787
7/11/2009 03:00,5.22290578,9.5222105
7/11/2009 03:15,5.22087526,9.52583827
7/11/2009 03:30,5.21972641,9.52590631
7/11/2009 03:45,5.21757566,9.52645976
7/11/2009 04:00,5.21604574,9.52751607
7/11/2009 04:15,5.21425567,9.52805542
7/11/2009 04:30,5.21143629,9.52787453
7/11/2009 04:45,5.20881165,9.52721983
7/11/2009 05:00,5.20604711,9.52744554
7/11/2009 05:15,5.20165491,9.52811599
7/11/2009 05:30,5.19702296,9.52769529
7/11/2009 05:45,5.19456777,9.52996722
7/11/2009 06:00,5.18811623,9.52849685
7/11/2009 06:15,5.18390402,9.5304128
7/11/2009 06:30,5.1782547,9.53090734
7/11/2009 06:45,5.17330636,9.52887357
7/11/2009 07:00,5.17000677,9.52996722
7/11/2009 07:15,5.16551192,9.52600671
7/11/2009 07:30,5.16088278,9.52702318
7/11/2009 07:45,5.15656933,9.52448075
7/11/2009 08:00,5.15360511,9.52508898
7/11/2009 08:15,5.14778212,9.52505329
7/11/2009 08:30,5.1441802,9.52442765
7/11/2009 08:45,5.14112387,9.52467243
7/11/2009 09:00,5.13950606,9.52134504
7/11/2009 09:15,5.13647012,9.51762269
7/11/2009 09:30,5.13475951,9.51929467
7/11/2009 09:45,5.131957,9.51893787
7/11/2009 10:00,5.12984773,9.51969462
7/11/2009 10:15,5.13051988,9.5177737
7/11/2009 10:30,5.12879661,9.51676718
7/11/2009 10:45,5.12823906,9.51438076
7/11/2009 11:00,5.12841905,9.5174169
7/11/2009 11:15,5.12877271,9.51706342
7/11/2009 11:30,5.12992858,9.51828651
7/11/2009 11:45,5.13209621,9.51739035
7/11/2009 12:00,5.13211519,9.51758866
7/11/2009 12:15,5.13497958,9.51785336
7/11/2009 12:30,5.13724563,9.52058
7/11/2009 12:45,5.13970996,9.52210428
7/11/2009 13:00,5.14344547,9.52195741
7/11/2009 13:15,5.14754026,9.52003235
7/11/2009 13:30,5.15175739,9.52017175
7/11/2009 13:45,5.15482075,9.52255569
7/11/2009 14:00,5.15962988,9.5212629
7/11/2009 14:15,5.16402067,9.52209101
7/11/2009 14:30,5.16775899,9.52387419
7/11/2009 14:45,5.17201268,9.52481432
7/11/2009 15:00,5.1765469,9.52579429
7/11/2009 15:15,5.18006797,9.5296602
7/11/2009 15:30,5.18402214,9.52807866
7/11/2009 15:45,5.18712206,9.53246648
7/11/2009 16:00,5.18986481,9.53179438
7/11/2009 16:15,5.19370087,9.5344845
7/11/2009 16:30,5.196007,9.53681533
7/11/2009 16:45,5.19815423,9.53783761
7/11/2009 17:00,5.20211403,9.53453843
7/11/2009 17:15,5.20497209,9.53536737
7/11/2009 17:30,5.20864502,9.53329045
7/11/2009 17:45,5.20833426,9.53484711
7/11/2009 18:00,5.21095748,9.53329045
7/11/2009 18:15,5.21224835,9.53419657
7/11/2009 18:30,5.21406162,9.53126664
7/11/2009 18:45,5.21643806,9.53222751
7/11/2009 19:00,5.21676078,9.5292088
7/11/2009 19:15,5.21874911,9.52545823
7/11/2009 19:30,5.21994366,9.52515039
7/11/2009 19:45,5.2212725,9.52227937
7/11/2009 20:00,5.22166975,9.51995766
7/11/2009 20:15,5.22328193,9.5141451
7/11/2009 20:30,5.2234795,9.51215531
7/11/2009 20:45,5.22380011,9.51043187
7/11/2009 21:00,5.22354207,9.51080942
7/11/2009 21:15,5.22304569,9.50663317
7/11/2009 21:30,5.22328193,9.50535366
7/11/2009 21:45,5.22178857,9.50456205
7/11/2009 22:00,5.22139624,9.50226525
7/11/2009 22:15,5.22045973,9.50307095
7/11/2009 22:30,5.21944447,9.50280709
7/11/2009 22:45,5.21931018,9.50328089
7/11/2009 23:00,5.2194065,9.50201299
7/11/2009 23:15,5.21817328,9.50176904
7/11/2009 23:30,5.2183364,9.50171178
7/11/2009 23:45,5.21864928,9.50064304
8/11/2009 00:00,5.21835328,9.49985061
8/11/2009 00:15,5.21972008,9.50237976
8/11/2009 00:30,5.21868795,9.49980249
8/11/2009 00:45,5.21991976,9.5001792
8/11/2009 01:00,5.21787236,9.50307095
8/11/2009 01:15,5.21694077,9.50571295
8/11/2009 01:30,5.21672422,9.5059038
8/11/2009 01:45,5.21586715,9.50908764
8/11/2009 02:00,5.21455659,9.5107032
8/11/2009 02:15,5.21451792,9.51141349
8/11/2009 02:30,5.21463745,9.51246979
8/11/2009 02:45,5.21406162,9.51444051
8/11/2009 03:00,5.21316588,9.51605275
8/11/2009 03:15,5.21232569,9.51810561
8/11/2009 03:30,5.21047868,9.52136081
8/11/2009 03:45,5.20811349,9.52568724
8/11/2009 04:00,5.20698362,9.52547648
8/11/2009 04:15,5.20606469,9.52600671
8/11/2009 04:30,5.20352443,9.52807866
8/11/2009 04:45,5.20181451,9.53017134
8/11/2009 05:00,5.20290219,9.52877981
8/11/2009 05:15,5.19998226,9.52972658
8/11/2009 05:30,5.19667985,9.53084843
8/11/2009 05:45,5.19417897,9.53035969
8/11/2009 06:00,5.19133849,9.53308551
8/11/2009 06:15,5.188633,9.53308551
8/11/2009 06:30,5.18481734,9.53510682
8/11/2009 06:45,5.18306805,9.53262912
8/11/2009 07:00,5.17901263,9.53413433
8/11/2009 07:15,5.1746795,9.53503298
8/11/2009 07:30,5.17078016,9.53549351
8/11/2009 07:45,5.16666639,9.53692154
8/11/2009 08:00,5.16255262,9.53769074
8/11/2009 08:15,5.15728015,9.5403875
8/11/2009 08:30,5.15324583,9.54006888
8/11/2009 08:45,5.14946813,9.54003982
8/11/2009 09:00,5.14610737,9.54061155
8/11/2009 09:15,5.14356992,9.54126706
8/11/2009 09:30,5.13885571,9.54026885
8/11/2009 09:45,5.13636958,9.54156081
8/11/2009 10:00,5.13221433,9.54219144
8/11/2009 10:15,5.12899699,9.54186367
8/11/2009 10:30,5.12684976,9.54126706
8/11/2009 10:45,5.12613331,9.54020329
8/11/2009 11:00,5.12406623,9.54064473
8/11/2009 11:15,5.12217422,9.54183628
8/11/2009 11:30,5.12155972,9.54085135
8/11/2009 11:45,5.1209635,9.53965979
8/11/2009 12:00,5.11974715,9.54190018
8/11/2009 12:15,5.12038556,9.54379622
8/11/2009 12:30,5.11917624,9.54461602
8/11/2009 12:45,5.11986808,9.54507572
8/11/2009 13:00,5.12066187,9.54629134
8/11/2009 13:15,5.12155972,9.54737751
8/11/2009 13:30,5.12225648,9.55084347
8/11/2009 13:45,5.12539718,9.54986932
8/11/2009 14:00,5.12716404,9.55112311
8/11/2009 14:15,5.12967055,9.55279178
8/11/2009 14:30,5.13038559,9.55525703
8/11/2009 14:45,5.13442062,9.55577398
8/11/2009 15:00,5.13579235,9.55898603
